Headline,Body ID,Stance
"Economists are not overrated",92801,unrelated
"People are getting dumber",93303,unrelated
"Legislation should not protect obese",93249,unrelated
"Helping condo developers help the city",91930,unrelated
"Felons should be allowed to vote",93335,unrelated
"Young people are being irresponsible by delaying the rituals of adult life",90270,unrelated
"Overcrowding is a legitimate threat",91369,agree
"Voting should be a constitutional right",90180,unrelated
"Do not stop taxing capital gains",90079,unrelated
"College should be free",93941,agree
"College should be free",93959,disagree
"We don't need FEMA",94019,agree
"No, it can't denounce",92585,disagree
"Home schoolers deserve a tax break",93208,unrelated
"Mother Teresa should be canonized",90287,unrelated
"Colorado didn't go too far with pot",94166,agree
"Supreme court is not too powerful",92487,agree
"Do not stop taxing capital gains",94400,unrelated
"Doping should be allowed",91665,disagree
"California doesn't need high-speed rail",93431,unrelated
"Europe should not shun refugees",92284,unrelated
"New York's bike lanes are not working",94142,unrelated
"Women should be encouraged to have kids at home",91896,unrelated
"Companies can be trusted",94147,unrelated
"Obamacare is not working",94272,unrelated
"Mother Teresa should be canonized",91221,unrelated
"Farm subsidies do not protect national security",91081,unrelated
"Parents should control what kids learn at school",93743,unrelated
"New York's bike lanes are not working",91222,unrelated
"Government should grade colleges",93144,disagree
"Europe should not shun refugees",94272,unrelated
"Guns should be permitted on college campuses",90427,unrelated
"Europe should not shun refugees",91189,unrelated
"Guns should be permitted on college campuses",93994,unrelated
"Legislation should not protect obese",93097,unrelated
"Unpaid intenship exploit college students",90385,disagree
"Vaccination should be mandatory for all children",91094,unrelated
"Comment sections have failed",92924,unrelated
"Farms could survive without illegal labor",93340,unrelated
"Tenure protects bad teachers",90554,unrelated
"Helping condo developers help the city",93599,unrelated
"Do not stop taxing capital gains",91833,disagree
"NATO should defend nonmbers",90652,disagree
"Guns should be permitted on college campuses",93146,unrelated
"Parents should make vacation with kids",91991,unrelated
"Affirmative actions should be based on income",91348,unrelated
"Tenure protects bad teachers",91721,unrelated
"Turkey belongs to NATO",93096,unrelated
"Dual citizenship should be allowed",92370,unrelated
"We don't need libraries",91271,disagree
"Nations should not recognize a Palestinian state",91675,disagree
"Prostituion is safer when it's legal",94309,unrelated
"Social media encourage romance",91351,unrelated
"We do not need professional critics",90278,unrelated
"People are getting dumber",91455,agree
"Obamacare is not working",91953,unrelated
"Vaccination should be mandatory for all children",92001,unrelated
"The U.S. Embassy should be moved from Tel Aviv to Jerusalem",92535,unrelated
"Greece's anti-austerity government can succeed",90085,unrelated
"Not to tip",93263,unrelated
"Young people are being irresponsible by delaying the rituals of adult life",90421,disagree
"TFA has not raised the status of teachers",92431,agree
"TFA has not raised the status of teachers",90784,unrelated
"We do not need more advice about eating well",92991,unrelated
"It is harder to be a celebrity now",92776,unrelated
"Christians have created a harmful atmosphere for gays",91487,unrelated
"Royal Couple could be a modern family",90119,agree
"Doping should be allowed",92889,unrelated
"Reality shows are not worse than other TV",91660,unrelated
"Home schoolers deserve a tax break",93620,unrelated
"Farms could survive without illegal labor",91624,unrelated
"Women should be encouraged to have kids at home",92742,agree
"Supporting Israel helps",90706,unrelated
"Farms could survive without illegal labor",93305,unrelated
"Helping condo developers help the city",90274,disagree
"Globalization has not ruined street style",92823,unrelated
"Streaming is good for musicians",92215,unrelated
"Overcrowding is a legitimate threat",91988,unrelated
"Economists are not overrated",92031,unrelated
"3-D printing will change the world",90827,unrelated
"Former colonial powers should not pay reparations",90021,discuss
"Germany should abandon the Euro",92726,disagree
"Organic food is not worth the expense",92878,unrelated
"Companies can excel without making workers miserable",92177,unrelated
"Online classes are not the best way to teach",94044,unrelated
"Electric cars will not succeed",90640,unrelated
"Women should delay motherhood",93218,unrelated
"Not to tip",94181,unrelated
"The U.S. should not work with Assad to fight ISIS",92843,unrelated
"Electric cars will not succeed",90673,unrelated
"Non-Muslims help women by wearing hijabs",90248,unrelated
"California doesn't need high-speed rail",92989,unrelated
"Tenure protects bad teachers",93992,unrelated
"Prostituion is safer when it's legal",92387,unrelated
"Medicare doesn't need to be reformed",91516,disagree
"Women should delay motherhood",91698,unrelated
"New York's bike lanes are not working",92807,unrelated
"Women should delay motherhood",92028,disagree
"Businesses should be allowed to have new employees sign noncompete deals",93373,disagree
"Foreign language classes should be mandatory in college",93466,disagree
"It should be illegal to declaw your cat",92810,unrelated
"New York's bike lanes are not working",90512,agree
"Christians have created a harmful atmosphere for gays",93095,agree
"Online classes are not the best way to teach",91998,agree
"Legislation should not protect obese",94276,agree
"Obamacare is not working",91164,agree
"Voting should be mandatory",92678,unrelated
"Marijuana is a gateway drug",93261,disagree
"Parents should control what kids learn at school",90960,disagree
"Amazon will kill off publishers",91574,unrelated
"Comment sections have failed",92526,unrelated
"Police officers should be required to wear cameras",90361,agree
"Prostituion is safer when it's legal",90296,unrelated
"Companies can be trusted",92891,unrelated
"Companies can excel without making workers miserable",94169,unrelated
"Same-sex colleges are outdated",93899,unrelated
"Amazon will kill off publishers",90265,agree
"Machines are gaining the upper hand on humans",93640,unrelated
"Home schoolers deserve a tax break",94355,disagree
"Christians have created a harmful atmosphere for gays",93938,unrelated
"Keep selling arms to Taiwan",93400,unrelated
"The bar is not too low to get into law school",91011,unrelated
"Salt should have a place at the table",91435,disagree
"Turkey belongs to NATO",91880,unrelated
"We don't need libraries",91274,disagree
"Colleges do not need humanities programs",90992,unrelated
"Businesses should be allowed to have new employees sign noncompete deals",93039,unrelated
"Social media encourage romance",92543,unrelated
"Home schoolers deserve a tax break",90033,unrelated
"Do not stop taxing capital gains",93939,unrelated
"Companies should be allowed to patent genes",93813,unrelated
"We should manipulate our dreams",90270,unrelated
"Obamacare is not working",91142,disagree
"Doping should be allowed",91659,disagree
"No, it can't denounce",91097,unrelated
"Drone attacks make more harm",90118,unrelated
"Happy hour should be banned",92450,unrelated
"Nations should not recognize a Palestinian state",91673,disagree
"US should attack Syria",93429,disagree
"Colleges do not need humanities programs",90571,unrelated
"Drug addicts should be forced into treatment",90896,unrelated
"Modern men are manly enough",91038,agree
"Overcrowding is a legitimate threat",91381,discuss
"Research papers are a useful excercise for college students",92692,unrelated
"TFA has not raised the status of teachers",90857,unrelated
"Comment sections have failed",91809,unrelated
"Comment sections have failed",91442,unrelated
"Dual citizenship should be allowed",92068,agree
"Royal Couple could be a modern family",90134,discuss
"Speech can be limited for public workers",94069,unrelated
"Mother Teresa should be canonized",91924,unrelated
"Mother Teresa should be canonized",94427,unrelated
"Women should delay motherhood",94400,unrelated
"The U.S. should not work with Assad to fight ISIS",93153,unrelated
"Tenure protects bad teachers",93519,unrelated
"Brazil should not postpone Olympics",90462,unrelated
"Voting should be a constitutional right",91594,unrelated
"Christians have created a harmful atmosphere for gays",92762,unrelated
"Guns should be permitted on college campuses",93664,disagree
"Supreme court is not too powerful",91455,unrelated
"Legislation should not protect obese",90828,unrelated
"Modern men are manly enough",92495,unrelated
"Do not drop sports program in undergraduate schools",90423,unrelated
"Companies should be allowed to patent genes",93180,unrelated
"Colorado didn't go too far with pot",90769,unrelated
"Open office layout should be reconsidered",94434,agree
"We do not need more advice about eating well",92968,unrelated
"Modern men are manly enough",94061,unrelated
"Courts should not recognize a right to plural marriage among consenting adults",93432,disagree
"Dual citizenship should be allowed",92857,unrelated
"Unpaid intenship exploit college students",91091,unrelated
