Headline,Body ID,Stance
"Organic food is not worth the expense",91506,unrelated
"Guns should be permitted on college campuses",92888,unrelated
"Big banks are not out of control",91519,unrelated
"Home schoolers deserve a tax break",94394,agree
"Non-Muslims help women by wearing hijabs",90696,unrelated
"Businesses should be allowed to have new employees sign noncompete deals",93494,unrelated
"Royal Couple could be a modern family",93790,unrelated
"Vaccination should be mandatory for all children",92765,unrelated
"Helping condo developers help the city",92071,unrelated
"College should be free",93737,unrelated
"Happy hour should be banned",93876,unrelated
"New York's bike lanes are not working",91329,unrelated
"Dual citizenship should be allowed",91220,unrelated
"Companies can be trusted",94006,unrelated
"Legislation should not protect obese",94245,discuss
"It is fair to rate professors online",91223,unrelated
"Home schoolers deserve a tax break",93071,unrelated
"No, it can't denounce",92599,agree
"Electric cars will not succeed",90091,unrelated
"Online classes are not the best way to teach",91992,agree
"We don't need the C.I.A.",91754,unrelated
"Keep selling arms to Taiwan",94332,agree
"It is fair to rate professors online",94173,unrelated
"It is fair to rate professors online",92634,unrelated
"Parents' religious beliefs should allow them to refuse medical care for their children",90661,unrelated
"Home schoolers deserve a tax break",93704,unrelated
"Foreign language classes should be mandatory in college",91659,unrelated
"Obamacare is not working",94277,unrelated
"Guns should be permitted on college campuses",91083,unrelated
"Colleges do not need humanities programs",93301,unrelated
"The threat has been exaggerated",93534,unrelated
"Let Export-Import Bank expire",93369,unrelated
"Brazil should not postpone Olympics",90761,disagree
"Public universities are neglecting in-state students",92206,unrelated
"No, it can't denounce",93771,unrelated
"Felons should be allowed to vote",92382,unrelated
"Open office layout should be reconsidered",94423,agree
"Pollings do no undermine democracy",92622,unrelated
"Schoold day should be longer",91509,unrelated
"Legislation should not protect obese",94265,discuss
"Salt should have a place at the table",93675,unrelated
"Tenure protects bad teachers",92375,unrelated
"Non-Muslims help women by wearing hijabs",92203,discuss
"It is fair to rate professors online",93999,disagree
"Parents should control what kids learn at school",94200,unrelated
"Drug addicts should be forced into treatment",93023,unrelated
"Court stenographers are necessary",90919,unrelated
"Students should be taught cursive",93447,unrelated
"Pay for teachers should be raised",90782,agree
"Marijuana is a gateway drug",91216,unrelated
"Farms could survive without illegal labor",93443,unrelated
"Companies can be trusted",94078,unrelated
"Felons should be allowed to vote",90975,unrelated
"Fraternities and sororities should be co-ed",94344,unrelated
"People are getting dumber",90956,unrelated
"No, it can't be used for fighting deseases",93310,unrelated
"Salt should have a place at the table",94074,unrelated
"It is fair to rate professors online",92497,unrelated
"Medicare doesn't need to be reformed",91507,agree
"The threat has been exaggerated",93169,unrelated
"Europe should not shun refugees",92140,agree
"The U.S. should not work with Assad to fight ISIS",90402,unrelated
"Democracies should have monarchs",94061,disagree
"California doesn't need high-speed rail",93814,disagree
"Fraternities and sororities should be co-ed",91239,unrelated
"Doping should be allowed",92319,unrelated
"Not to tip",92857,agree
"College should be free",93640,unrelated
"The U.S. should not work with Assad to fight ISIS",90276,unrelated
"Drone attacks make more harm",91114,unrelated
"The threat has been exaggerated",92683,unrelated
"Same-sex colleges are outdated",90220,disagree
"Dual citizenship should be allowed",90872,unrelated
"Rich politicans are less corruptible",92427,unrelated
"Companies can be trusted",90314,discuss
"Women should delay motherhood",91395,unrelated
"Prostituion is safer when it's legal",91501,unrelated
"Students should be taught cursive",90331,unrelated
"Home schoolers deserve a tax break",91192,unrelated
"Non-Muslims help women by wearing hijabs",92490,unrelated
"Iran doesn't remain a threat",93561,unrelated
"Writing can be assessed",93132,unrelated
"Hamas-Fatah unity can lead to mideast peace",91021,unrelated
"Salt should have a place at the table",91428,discuss
"California doesn't need high-speed rail",91641,unrelated
"It is fair to rate professors online",93149,unrelated
"Extreme parenting is counterproductive",91915,discuss
"Do not stop taxing capital gains",90208,unrelated
"Government should grade colleges",90204,unrelated
"Comment sections have failed",92822,unrelated
"Dual citizenship should be allowed",90909,unrelated
"Europe should not shun refugees",93494,unrelated
"Voting should be mandatory",90762,unrelated
"Mother Teresa should be canonized",92235,disagree
"TFA has not raised the status of teachers",91497,unrelated
"Legislation should not protect obese",94088,unrelated
"Iran doesn't remain a threat",90472,unrelated
"Privatization is a bad deal for cities and states",90186,agree
"Parents should control what kids learn at school",90953,disagree
"We should disband NATO",92795,agree
"Royal Couple could be a modern family",90116,discuss
"Unpaid intenship exploit college students",93897,unrelated
"Happy hour should be banned",91507,unrelated
"Home-schoolers should not play for high school teams",92500,unrelated
"We should disband NATO",92800,agree
"The new apps is a way for people to get into popular restaurants",90593,unrelated
"Fraternities and sororities should be co-ed",91883,unrelated
"Affirmative actions should be based on income",90524,agree
"Colorado didn't go too far with pot",94184,agree
"The world is becoming safer",90318,agree
"New York's bike lanes are not working",90095,unrelated
"It is fair to rate professors online",93992,disagree
"Crime can be ethically predicted",90395,agree
"Companies can excel without making workers miserable",92465,unrelated
"Overcrowding is a legitimate threat",90538,unrelated
"Obamacare is not working",94136,unrelated
"Legislation should not protect obese",93207,unrelated
"Medical websites are dangerous",92287,disagree
"Students should live off campus",92158,disagree
"Obamacare is not working",93369,unrelated
"Medical websites are dangerous",92779,unrelated
"Unpaid intenship exploit college students",94089,unrelated
"Electric cars will not succeed",91153,unrelated
"Companies can be trusted",90294,disagree
"Online classes are not the best way to teach",91999,agree
"Economists are not overrated",93213,unrelated
"Same-sex colleges are outdated",94251,unrelated
"Electric cars will not succeed",92792,unrelated
"Supporting Israel helps",91143,unrelated
"New York's bike lanes are not working",91722,unrelated
"Greece's anti-austerity government can succeed",91187,unrelated
"Nations should not recognize a Palestinian state",94075,unrelated
"Vaccination should be mandatory for all children",91209,disagree
"Salt should have a place at the table",90057,unrelated
"We do not need professional critics",94287,unrelated
"Legislation should not protect obese",91826,unrelated
"Not to tip",92066,unrelated
"We don't need the C.I.A.",94111,unrelated
"Voting should be a constitutional right",93594,agree
"The bar is not too low to get into law school",90333,unrelated
"Nuclear power is not the answer to climate change",90229,unrelated
"Obamacare is not sustainable",93332,unrelated
"Keep selling arms to Taiwan",91351,unrelated
"Felons should be allowed to vote",91913,unrelated
"TFA has not raised the status of teachers",93599,unrelated
"Abolish Birthright Citizenship",94315,unrelated
"Nations should not recognize a Palestinian state",92704,unrelated
"Keep selling arms to Taiwan",91614,unrelated
"Drone attacks make more harm",91210,unrelated
"Supporting Israel helps",93216,unrelated
"We don't need libraries",92056,unrelated
"NATO should defend nonmbers",94312,unrelated
"It is fair to rate professors online",90308,unrelated
"No, it can't denounce",92212,unrelated
"Supporting Israel helps",93989,unrelated
"Overcrowding is a legitimate threat",90734,unrelated
"College free for everyone",94031,discuss
"It is fair to rate professors online",94011,disagree
"We don't need FEMA",91339,unrelated
"Electric cars will not succeed",93284,discuss
"Christians have created a harmful atmosphere for gays",90558,unrelated
"Europe should not shun refugees",94125,unrelated
"Women should delay motherhood",92924,unrelated
"Supporting Israel helps",90700,unrelated
"Guns should be permitted on college campuses",93911,unrelated
"Women should be encouraged to have kids at home",92301,unrelated
"Obamacare is not working",91175,discuss
"Supreme court is not too powerful",92492,discuss
"Supporting Israel helps",91786,disagree
"Supporting Israel helps",91062,unrelated
"Greece will destroy the Euro Zone",91955,discuss
"Queen Elizabeth II should not step down",94131,unrelated
"No, it can't denounce",92546,disagree
"Obamacare is not sustainable",94279,unrelated
"Online classes are not the best way to teach",93854,unrelated
"Abolish Birthright Citizenship",91271,unrelated
"Home schoolers deserve a tax break",93724,unrelated
"Overcrowding is a legitimate threat",92913,unrelated
"Foreign language classes should be mandatory in college",90033,unrelated
